"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends.","Patients who reported PROBABLY YES they would recommend the facility to family or friends.","Patients who reported NO, they would not recommend the facility to family or friends.","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
160045,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,LINN,(319) 369-7211,97,3,0,98,91,7,2,95,83,14,3,93,82,16,2,93,,2204,640,32,10/01/2018,09/30/2019
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,LINN,(319) 398-6011,97,3,0,98,91,8,1,95,87,11,2,94,85,13,2,94,,3312,1096,34,10/01/2018,09/30/2019
160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,POLK,(515) 241-6212,97,3,0,98,90,8,2,94,85,13,2,94,84,14,2,94,,10730,3382,32,10/01/2018,09/30/2019
160104,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,SCOTT,(563) 742-5000,97,3,0,98,91,7,2,95,85,13,2,94,80,19,1,93,,2412,523,26,10/01/2018,09/30/2019
160110,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,BLACK HAWK,(319) 235-3941,97,3,0,98,90,9,1,94,85,13,2,93,83,16,1,94,,6721,2408,37,10/01/2018,09/30/2019
160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,CLAY,(712) 264-8300,98,2,0,99,91,8,1,95,86,12,2,93,82,16,2,93,,1213,526,43,10/01/2018,09/30/2019
160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,DUBUQUE,(563) 582-1881,98,2,0,99,92,7,1,96,88,10,2,95,86,13,1,95,,3595,1584,45,10/01/2018,09/30/2019
160122,FORT MADISON COMMUNITY HOSPITAL,5445 AVE O,FORT MADISON,IA,52627,LEE,(319) 372-6530,99,1,0,99,95,4,1,97,87,11,2,94,83,16,1,94,,1441,523,36,10/01/2018,09/30/2019
160146,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,WOODBURY,(712) 279-3500,96,4,0,98,90,9,1,94,84,13,3,93,86,13,1,95,,1471,371,30,10/01/2018,09/30/2019
161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,JONES,(319) 462-6131,,,,,,,,,,,,,,,,,4,,,,,
161327,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,DAVIS,(641) 664-2145,,,,,,,,,,,,,,,,,4,,,,,
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,HUMBOLDT,(515) 332-4200,98,2,0,99,89,9,2,94,88,9,3,95,82,17,1,94,,605,227,38,10/01/2018,09/30/2019
161339,WAVERLY HEALTH CENTER,312 9TH STREET SW,WAVERLY,IA,50677,BREMER,(319) 352-4120,98,2,0,99,94,5,1,97,89,11,0,95,83,17,0,94,3,489,92,41,10/01/2018,09/30/2019
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,WASHINGTON,(319) 653-5481,99,1,0,99,95,4,1,97,89,10,1,95,85,14,1,95,,528,241,46,10/01/2018,09/30/2019
161348,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,OSCEOLA,IA,50213,CLARKE,(641) 342-2184,99,1,0,99,94,5,1,96,88,10,2,94,84,14,2,94,,317,120,38,10/01/2018,09/30/2019
161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,MARION,(641) 842-2151,98,2,0,99,91,7,2,95,83,15,2,93,81,18,1,93,,339,141,42,10/01/2018,09/30/2019
161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,HENRY,(319) 385-3141,98,2,0,99,96,3,1,98,89,9,2,95,84,15,1,94,,1156,555,48,10/01/2018,09/30/2019
161365,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE STREET,CRESTON,IA,50801,UNION,(641) 782-7091,99,1,0,99,93,6,1,96,91,8,1,96,84,14,2,94,,1557,546,35,10/01/2018,09/30/2019
161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,BOONE,(515) 432-3140,99,1,0,99,93,6,1,96,86,13,1,94,77,21,2,91,,973,335,34,10/01/2018,09/30/2019
161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,RINGGOLD,(641) 464-3226,99,1,0,100,97,3,0,98,84,16,0,95,86,11,3,93,3,281,83,31,10/01/2018,09/30/2019
161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,CASS,(712) 243-3250,98,2,0,99,92,6,2,95,83,14,3,93,78,21,1,92,,1025,449,44,10/01/2018,09/30/2019
170012,SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,SALINE,(785) 452-7000,97,3,0,98,91,8,1,95,87,11,2,94,84,14,2,94,,836,320,38,10/01/2018,09/30/2019
170013,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,67601,ELLIS,(785) 623-5000,97,3,0,99,90,8,2,94,83,15,2,93,77,22,1,92,,2029,721,37,10/01/2018,09/30/2019
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,KS,67042,BUTLER,(316) 321-3300,97,3,0,98,91,7,2,95,83,15,2,94,78,20,2,92,,1665,534,32,10/01/2018,09/30/2019
170023,ST CATHERINE HOSPITAL,401 EAST SPRUCE,GARDEN CITY,KS,67846,FINNEY,(620) 272-2222,95,4,1,97,87,10,3,92,81,15,4,92,69,28,3,89,,1456,396,27,10/01/2018,09/30/2019
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124,PRATT,(620) 450-1160,97,3,0,98,90,8,2,94,89,9,2,95,91,8,1,96,,2528,429,17,10/01/2018,09/30/2019
170039,SUMNER COMMUNITY HOSPITAL,1323 NORTH A STREET,WELLINGTON,KS,67152,SUMNER,(620) 326-7451,,,,,,,,,,,,,,,,,4,,,,,
170040,UNIVERSITY OF KANSAS HOSPITAL,4000 CAMBRIDGE STREET,KANSAS CITY,KS,66160,WYANDOTTE,(913) 588-7332,,,,,,,,,,,,,,,,,4,,,,,
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,(913) 791-4200,97,3,0,98,91,7,2,94,85,13,2,94,81,17,2,93,,4645,1341,29,10/01/2018,09/30/2019
170068,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,67901,SEWARD,(620) 629-6291,92,7,1,96,89,9,2,93,72,25,3,91,74,23,3,90,,1673,299,20,10/01/2018,09/30/2019
170075,"MERCY HOSPITAL, INC",218 E PACK STREET,MOUNDRIDGE,KS,67107,MCPHERSON,(620) 345-6391,99,1,0,99,93,7,0,96,84,16,0,94,75,25,0,92,3,96,60,63,10/01/2018,09/30/2019
170086,STORMONT VAIL HOSPITAL,1500 SW 10TH AVENUE,TOPEKA,KS,66604,SHAWNEE,(785) 354-6121,96,4,0,98,85,12,3,91,83,15,2,93,84,15,1,95,,4603,590,27,10/01/2018,09/30/2019
170109,MIAMI COUNTY MEDICAL CENTER,2100 BAPTISTE DRIVE,PAOLA,KS,66071,MIAMI,(913) 557-4385,99,1,0,99,96,3,1,98,88,10,2,95,84,14,2,94,,1138,412,36,10/01/2018,09/30/2019
170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,67357,LABETTE,(620) 421-4880,,,,,,,,,,,,,,,,,4,,,,,
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",1400 W 4TH ST,COFFEYVILLE,KS,67337,MONTGOMERY,(620) 251-1200,98,2,0,99,93,6,1,96,83,14,3,93,75,23,2,91,,1320,411,31,10/01/2018,09/30/2019
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,(913) 319-7633,98,2,0,99,95,5,0,97,95,5,0,97,89,8,3,95,3,116,40,34,10/01/2018,09/30/2019
171341,HIAWATHA COMMUNITY HOSPITAL,300 UTAH STREET,HIAWATHA,KS,66434,BROWN,(785) 742-2131,97,3,0,98,88,10,2,93,82,15,3,93,77,21,2,92,,630,241,38,10/01/2018,09/30/2019
171381,MEMORIAL HOSPITAL,511 NE 10TH ST,ABILENE,KS,67410,DICKINSON,(785) 263-6610,95,5,0,98,89,10,1,94,80,16,4,92,72,26,2,90,,365,149,41,10/01/2018,09/30/2019
171383,WILLIAM NEWTON HOSPITAL,1300 EAST FIFTH AVENUE,WINFIELD,KS,67156,COWLEY,(620) 221-2300,98,2,0,99,94,5,1,96,85,13,2,94,80,18,2,92,,980,340,35,10/01/2018,09/30/2019
180012,HARDIN MEMORIAL HOSPITAL,913 NORTH DIXIE AVENUE,ELIZABETHTOWN,KY,42701,HARDIN,(270) 737-1212,98,2,0,99,93,6,1,96,86,13,1,95,82,17,1,93,,2161,665,31,10/01/2018,09/30/2019
180018,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,40351,ROWAN,(606) 783-6502,95,5,0,97,88,10,2,93,77,17,6,91,69,25,6,86,,1272,287,24,10/01/2018,09/30/2019
180029,HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,HAZARD,KY,41701,PERRY,(606) 439-6600,91,8,1,95,89,9,2,94,69,24,7,89,72,24,4,89,,2219,466,22,10/01/2018,09/30/2019
180035,ST ELIZABETH EDGEWOOD,1 MEDICAL VILLAGE DRIVE,EDGEWOOD,KY,41017,KENTON,(859) 301-2000,97,3,0,99,91,7,2,94,90,9,1,96,90,8,2,96,,1409,340,25,10/01/2018,09/30/2019
180038,OWENSBORO HEALTH REGIONAL HOSPITAL,1201 PLEASANT VALLEY ROAD,OWENSBORO,KY,42303,DAVIESS,(270) 417-2000,97,3,0,98,91,7,2,95,84,15,1,94,83,16,1,94,,3833,930,25,10/01/2018,09/30/2019
180044,PIKEVILLE MEDICAL CENTER,911 BYPASS ROAD,PIKEVILLE,KY,41501,PIKE,(606) 218-3500,97,2,1,98,93,6,1,96,86,10,4,93,83,14,3,93,,1791,358,20,10/01/2018,09/30/2019
180051,JENNIE STUART MEDICAL CENTER,320 WEST 18TH STREET,HOPKINSVILLE,KY,42240,CHRISTIAN,(270) 887-0100,97,3,0,98,92,7,1,95,83,15,2,93,76,22,2,91,,4547,1288,28,10/01/2018,09/30/2019
180056,METHODIST HOSPITAL,1305 N ELM ST,HENDERSON,KY,42420,HENDERSON,(270) 827-7700,96,4,0,98,90,8,2,94,79,18,3,91,67,28,5,87,,1551,312,20,10/01/2018,09/30/2019
180067,UNIVERSITY OF KENTUCKY HOSPITAL,800 ROSE STREET,LEXINGTON,KY,40536,FAYETTE,(859) 257-2278,97,3,0,98,92,7,1,95,88,9,3,94,87,11,2,95,,1732,367,21,10/01/2018,09/30/2019
180079,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,41031,HARRISON,(859) 234-2300,98,2,0,99,91,8,1,95,90,8,2,95,81,17,2,92,,1286,409,32,10/01/2018,09/30/2019
180115,"ROCKCASTLE COUNTY HOSPITAL, INC.",145 NEWCOMB AVENUE,MOUNT VERNON,KY,40456,ROCKCASTLE,(606) 256-2195,99,1,0,100,95,5,0,98,93,6,1,97,90,7,3,95,,508,123,24,10/01/2018,09/30/2019
181305,ARH OUR LADY OF THE WAY,11203 MAIN STREET,MARTIN,KY,41649,FLOYD,(606) 285-6400,,,,,,,,,,,,,,,,,4,,,,,
181306,METHODIST HOSPITAL UNION COUNTY,4604 US HIGHWAY 60 WEST,MORGANFIELD,KY,42437,UNION,(270) 389-5000,98,2,0,99,97,3,0,98,90,10,0,96,86,13,1,95,,459,135,29,10/01/2018,09/30/2019
181315,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,110 METKER TRAIL,STANFORD,KY,40484,LINCOLN,(606) 365-4788,97,3,0,99,93,5,2,95,82,16,2,94,86,13,1,95,3,344,69,20,10/01/2018,09/30/2019
181319,BRECKINRIDGE MEMORIAL HOSPITAL,1011 OLD HIGHWAY 60,HARDINSBURG,KY,40143,BRECKINRIDGE,(270) 756-7000,99,1,0,99,95,4,1,97,95,5,0,96,74,26,0,91,3,199,59,30,10/01/2018,09/30/2019
181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",131 HOSPITAL DRIVE,SALEM,KY,42078,LIVINGSTON,(270) 988-2299,98,2,0,99,92,6,2,95,76,22,2,92,81,17,2,93,,736,212,29,10/01/2018,09/30/2019
190002,LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE AVENUE,LAFAYETTE,LA,70503,LAFAYETTE,(337) 289-7991,98,2,0,99,94,5,1,96,90,9,1,96,89,10,1,96,,2085,561,27,10/01/2018,09/30/2019
190004,THIBODAUX REGIONAL MEDICAL CENTER,602 N ACADIA ROAD,THIBODAUX,LA,70301,LAFOURCHE,(985) 447-5500,,,,,,,,,,,,,,,,,4,,,,,
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,2000 CANAL STREET,NEW ORLEANS,LA,70112,ORLEANS,(504) 903-3000,95,4,1,97,91,7,2,94,88,10,2,95,86,11,3,93,,2668,387,15,10/01/2018,09/30/2019
190006,UNIVERSITY HOSPITAL & CLINICS,2390 WEST CONGRESS,LAFAYETTE,LA,70506,LAFAYETTE,(337) 261-6000,98,2,0,99,94,5,1,97,88,10,2,95,86,12,2,94,,1583,302,19,10/01/2018,09/30/2019
190007,NATCHITOCHES REGIONAL MEDICAL CENTER,501 KEYSER AVE,NATCHITOCHES,LA,71457,NATCHITOCHES,(318) 471-2628,98,2,0,99,94,5,1,97,88,10,2,95,81,16,3,92,,1822,467,26,10/01/2018,09/30/2019
190008,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN STREET,HOUMA,LA,70360,TERREBONNE,(985) 873-4141,97,3,0,98,93,5,2,95,84,11,5,93,85,13,2,94,,1551,408,27,10/01/2018,09/30/2019
190011,OCHSNER LSU HEALTH MONROE,4864 JACKSON STREET,MONROE,LA,71202,OUACHITA,(318) 330-7000,96,3,1,98,92,7,1,95,79,16,5,91,80,16,4,91,,1526,312,20,10/01/2018,09/30/2019
190017,OPELOUSAS GENERAL HEALTH SYSTEM,539 EAST PRUDHOMME STREET,OPELOUSAS,LA,70570,ST. LANDRY,(337) 948-3011,98,2,0,99,93,6,1,96,86,13,1,95,81,18,1,93,,1021,276,27,10/01/2018,09/30/2019
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,3330 MASONIC DRIVE,ALEXANDRIA,LA,71301,RAPIDES,(318) 487-1122,96,3,1,98,87,10,3,92,85,10,5,93,86,13,1,94,,2024,450,24,10/01/2018,09/30/2019
190020,LANE REGIONAL MEDICAL CENTER,6300 MAIN STREET,ZACHARY,LA,70791,E. BATON ROUGE,(225) 658-4000,98,2,0,99,90,8,2,94,87,12,1,96,89,10,1,96,,2043,297,15,10/01/2018,09/30/2019
190027,CHRISTUS OCHSNER ST PATRICK HOSPITAL,524 DR MICHAEL DEBAKEY STREET,LAKE CHARLES,LA,70601,CALCASIEU,(337) 436-2511,96,4,0,98,89,9,2,94,82,15,3,93,81,17,2,92,,1539,411,28,10/01/2018,09/30/2019
190034,ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,ABBEVILLE,LA,70510,VERMILION,(337) 893-5466,98,2,0,99,94,5,1,96,91,8,1,96,81,18,1,93,3,503,98,27,10/01/2018,09/30/2019
190039,WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,MARRERO,LA,70072,JEFFERSON,(504) 347-5511,96,3,1,97,91,7,2,94,83,13,4,93,76,21,3,90,,1513,334,22,10/01/2018,09/30/2019
190040,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,70458,ST. TAMMANY,(985) 643-2200,97,3,0,98,92,6,2,95,85,13,2,94,83,14,3,93,,1976,510,26,10/01/2018,09/30/2019
190041,CHRISTUS HEALTH SHREVEPORT - BOSSIER,1453 E BERT KOUNS INDUSTRIAL DRIVE,SHREVEPORT,LA,71105,CADDO,(318) 681-5000,96,3,1,98,90,8,2,94,84,13,3,94,87,11,2,95,,2514,736,30,10/01/2018,09/30/2019
190044,ACADIA GENERAL HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,CROWLEY,LA,70526,ACADIA,(337) 783-3222,98,2,0,99,93,6,1,96,89,8,3,95,86,13,1,95,,1262,390,31,10/01/2018,09/30/2019
190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,70115,ORLEANS,(504) 897-8247,96,4,0,98,92,7,1,95,85,13,2,94,82,15,3,92,,1635,438,27,10/01/2018,09/30/2019
190050,BEAUREGARD MEMORIAL HOSPITAL,600 S PINE STREET,DERIDDER,LA,70634,BEAUREGARD,(337) 462-7100,98,2,0,99,92,7,1,96,86,13,1,95,85,14,1,95,,1488,319,21,10/01/2018,09/30/2019
190054,IBERIA MEDICAL CENTER,2315 E MAIN STREET,NEW IBERIA,LA,70562,IBERIA,(337) 364-0441,97,3,0,98,93,5,2,96,85,11,4,93,76,22,2,91,,1089,230,21,10/01/2018,09/30/2019
190065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD,BATON ROUGE,LA,70806,E. BATON ROUGE,(225) 387-7767,94,5,1,97,92,6,2,95,84,12,4,93,86,12,2,95,,1605,362,23,10/01/2018,09/30/2019
190088,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DRIVE,SPRINGHILL,LA,71075,WEBSTER,(318) 539-1000,,,,,,,,,,,,,,,,,4,,,,,
190090,WINN PARISH MEDICAL CENTER,301 W BOUNDARY AVE,WINNFIELD,LA,71483,WINN,(318) 648-3000,,,,,,,,,,,,,,,,,4,,,,,
190098,OCHSNER LSU HEALTH SHREVEPORT,1541 KINGS HIGHWAY,SHREVEPORT,LA,71103,CADDO,(318) 675-5000,93,6,1,96,88,9,3,93,80,14,6,91,76,19,5,89,,1688,353,21,10/01/2018,09/30/2019
190114,CLAIBORNE MEMORIAL MEDICAL CENTER,620 EAST COLLEGE STREET,HOMER,LA,71040,CLAIBORNE,(318) 927-2024,96,4,0,98,93,6,1,96,78,18,4,92,81,16,3,92,3,259,73,28,10/01/2018,09/30/2019
190128,WOMANS HOSPITAL,100 WOMAN'S WAY,BATON ROUGE,LA,70817,E. BATON ROUGE,(225) 927-1300,,,,,,,,,,,,,,,,,4,,,,,
190146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,METAIRIE,LA,70006,JEFFERSON,(504) 454-4000,95,4,1,97,89,9,2,93,79,18,3,92,80,18,2,92,,3044,713,26,10/01/2018,09/30/2019
190201,CHRISTUS OCHSNER LAKE AREA HOSPITAL,4200 NELSON ROAD,LAKE CHARLES,LA,70605,CALCASIEU,(337) 474-6370,96,3,1,98,90,8,2,94,84,13,3,94,84,13,3,93,,2133,451,21,10/01/2018,09/30/2019
190245,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,MONROE,LA,71201,OUACHITA,(318) 410-0002,97,3,0,98,94,5,1,96,91,7,2,96,91,7,2,96,,2052,583,28,10/01/2018,09/30/2019
190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,8080 BLUEBONNET BLVD,BATON ROUGE,LA,70810,E. BATON ROUGE,(225) 408-8080,98,2,0,99,91,7,2,95,90,9,1,96,91,7,2,96,,1717,545,32,10/01/2018,09/30/2019
190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,1101 KALISTE SALOOM RD,LAFAYETTE,LA,70508,LAFAYETTE,(337) 769-4100,99,1,0,99,95,4,1,97,95,4,1,97,93,5,2,97,,1669,498,30,10/01/2018,09/30/2019
190270,SOUTHERN SURGICAL HOSPITAL,1700 W LINDBERG DRIVE,SLIDELL,LA,70458,ST. TAMMANY,(985) 641-0600,98,2,0,99,93,6,1,96,90,9,1,97,89,10,1,96,,1027,249,24,10/01/2018,09/30/2019
190278,SPECIALISTS HOSPITAL SHREVEPORT,1500 LINE AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 213-3800,98,2,0,99,91,8,1,95,90,8,2,96,91,7,2,96,,1570,531,34,10/01/2018,09/30/2019
190303,CYPRESS POINTE SURGICAL HOSPITAL,42570 SOUTH AIRPORT RD,HAMMOND,LA,70403,TANGIPAHOA,(985) 510-6200,98,2,0,99,91,7,2,95,91,8,1,96,90,8,2,96,,1780,440,25,10/01/2018,09/30/2019
191310,FRANKLIN FOUNDATION HOSPITAL,1097 NORTHWEST BLVD,FRANKLIN,LA,70538,ST. MARY,(337) 828-0760,98,2,0,99,92,6,2,95,83,12,5,93,73,24,3,89,3,505,94,19,10/01/2018,09/30/2019
191317,JACKSON PARISH HOSPITAL,165 BEECH SPRINGS ROAD,JONESBORO,LA,71251,JACKSON,(318) 259-4435,96,3,1,98,89,7,4,93,84,13,3,93,83,17,0,94,3,232,63,28,10/01/2018,09/30/2019
200008,NORTHERN LIGHT HEALTH,144 STATE STREET,PORTLAND,ME,4101,CUMBERLAND,(207) 879-3000,97,3,0,98,93,6,1,96,87,12,1,95,88,11,1,95,,2424,888,37,10/01/2018,09/30/2019
200019,SOUTHERN MAINE HEALTH CARE,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,4005,YORK,(207) 283-7000,97,3,0,99,92,6,2,95,84,13,3,93,77,20,3,91,,1444,405,28,10/01/2018,09/30/2019
200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,3909,YORK,(207) 363-4321,98,2,0,99,93,6,1,96,90,8,2,96,88,11,1,96,,2132,812,38,10/01/2018,09/30/2019
200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ANDROSCOGGIN,(207) 795-0111,96,4,0,98,94,5,1,96,78,18,4,91,81,17,2,92,,1109,312,28,10/01/2018,09/30/2019
200033,EASTERN MAINE MEDICAL CENTER,PO BOX 404,BANGOR,ME,4401,PENOBSCOT,(207) 973-7000,96,3,1,98,90,8,2,94,79,17,4,91,77,20,3,91,,4789,1332,28,10/01/2018,09/30/2019
200037,FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,FARMINGTON,ME,4938,FRANKLIN,(207) 778-6031,97,3,0,98,94,5,1,96,85,13,2,93,75,22,3,90,,1318,415,31,10/01/2018,09/30/2019
200041,NORTHERN LIGHT INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,4901,KENNEBEC,(207) 861-3000,97,3,0,99,91,7,2,95,83,15,2,94,81,17,2,93,,996,285,29,10/01/2018,09/30/2019
200050,NORTHERN LIGHT MAINE COAST HOSPITAL,50 UNION STREET,ELLSWORTH,ME,4605,HANCOCK,(207) 667-5311,97,2,1,98,91,6,3,94,79,16,5,91,76,21,3,91,,835,272,33,10/01/2018,09/30/2019
200052,NORTHERN MAINE MEDICAL CENTER,194 E MAIN STREET,FORT KENT,ME,4743,AROOSTOOK,(207) 834-3195,97,3,0,98,93,5,2,96,81,16,3,92,76,22,2,91,,1007,378,38,10/01/2018,09/30/2019
201305,CALAIS REGIONAL HOSPITAL,24 HOSPITAL LANE,CALAIS,ME,4619,WASHINGTON,(207) 454-7521,98,1,1,99,94,5,1,97,79,19,2,92,71,27,2,89,3,269,82,31,10/01/2018,09/30/2019
201306,RUMFORD  HOSPITAL,420 FRANKLIN STREET,RUMFORD,ME,4276,OXFORD,(207) 369-1000,,,,,,,,,,,,,,,,,4,,,,,
201310,BRIDGTON HOSPITAL,10 HOSPITAL DRIVE,BRIDGTON,ME,4009,CUMBERLAND,(207) 647-6000,,,,,,,,,,,,,,,,,4,,,,,
201311,DOWN EAST COMMUNITY HOSPITAL,11 HOSPITAL DRIVE,MACHIAS,ME,4654,WASHINGTON,(207) 255-3356,99,1,0,99,94,5,1,96,89,9,2,95,82,17,1,93,,1170,428,37,10/01/2018,09/30/2019
210001,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,MD,21742,WASHINGTON,(240) 313-9500,95,5,0,98,89,9,2,94,80,15,5,92,73,25,2,90,,1410,374,27,10/01/2018,09/30/2019
210003,UMD PRINCE GEORGE'S HOSPITAL CTR,3001 HOSPITAL DRIVE,CHEVERLY,MD,20785,PRINCE GEORGES,(301) 618-2000,,,,,,,,,,,,,,,,,4,,,,,
210012,SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVENUE,BALTIMORE,MD,21215,BALTIMORE CITY,(410) 601-5131,96,3,1,97,91,7,2,95,79,15,6,91,76,20,4,90,,2070,551,27,10/01/2018,09/30/2019
210023,ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,ANNAPOLIS,MD,21401,ANNE ARUNDEL,(443) 481-1307,98,2,0,99,93,6,1,96,88,11,1,95,90,9,1,96,,2436,770,32,10/01/2018,09/30/2019
210027,WESTERN MARYLAND REGIONAL MEDICAL CENTER,12500 WILLOWBROOK ROAD,CUMBERLAND,MD,21502,ALLEGANY,(240) 964-8001,96,4,0,98,92,6,2,95,80,17,3,92,70,28,2,89,,2465,720,29,10/01/2018,09/30/2019
210033,CARROLL HOSPITAL CENTER,200 MEMORIAL AVENUE,WESTMINSTER,MD,21157,CARROLL,(410) 848-3000,98,2,0,99,92,7,1,95,86,12,2,94,79,19,2,92,,1300,414,32,10/01/2018,09/30/2019
210039,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,20678,CALVERT,(410) 535-8240,96,4,0,98,91,7,2,95,80,18,2,92,75,23,2,91,,919,223,24,10/01/2018,09/30/2019
210040,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,MD,21133,BALTIMORE,(410) 521-2200,98,2,0,99,94,5,1,97,88,10,2,95,81,17,2,93,,1430,391,27,10/01/2018,09/30/2019
210044,GREATER BALTIMORE MEDICAL CENTER,6701 NORTH CHARLES STREET,BALTIMORE,MD,21204,BALTIMORE,(443) 849-2000,97,3,0,98,92,7,1,95,90,8,2,95,89,10,1,96,,3504,1120,32,10/01/2018,09/30/2019
210055,LAUREL REGIONAL MEDICAL CENTER,7300 VAN DUSEN ROAD,LAUREL,MD,20707,PRINCE GEORGES,(301) 725-4300,,,,,,,,,,,,,,,,,4,,,,,
