Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
140052,OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,62002,Madison,0.853715,0.875869,0.852892,0.873226,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.867741,0.877640,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.868417,0.872616,0 out of 10,1 out of 9,1 out of 10,0.032229,0.023178,0.044668,0.025763,7 out of 10,8 out of 9,8 out of 10
140053,ST JOHNS HOSPITAL,800 E CARPENTER ST,SPRINGFIELD,IL,62769,Sangamon,0.853715,0.875869,0.871018,0.868291,6 out of 10,0 out of 9,6 out of 10,0.881090,0.906068,0.859537,0.858440,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.871051,0.881968,0 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,0.032032,0.029220,3 out of 10,3 out of 9,3 out of 10
140054,MACNEAL  HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,Cook,0.853715,0.875869,0.848780,0.883344,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.889980,0.885413,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.872693,0.870921,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.040749,0.027495,5 out of 10,7 out of 9,7 out of 10
140058,PASSAVANT AREA HOSPITAL,1600 W WALNUT ST,JACKSONVILLE,IL,62650,Morgan,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.867406,0.886190,2 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.833415,0.902662,7 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.025340,0.019514,10 out of 10,9 out of 9,10 out of 10
140059,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,IL,62052,Jersey,0.853715,0.875869,0.853050,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.885324,0.862754,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.862703,0.872826,0 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,Not Available,0.027866,5 out of 10,Not Available,5 out of 10
140062,PALOS COMMUNITY HOSPITAL,12251 SOUTH 80TH AVENUE,PALOS HEIGHTS,IL,60463,Cook,0.853715,0.875869,0.862638,0.879976,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.901337,0.895716,6 out of 10,0 out of 9,6 out of 10,0.882266,0.909532,0.907683,0.912705,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.030944,0.027101,6 out of 10,4 out of 9,6 out of 10
140063,RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,OAK PARK,IL,60304,Cook,0.853715,0.875869,0.865018,0.868558,7 out of 10,3 out of 9,7 out of 10,0.881090,0.906068,0.919430,0.895362,6 out of 10,0 out of 9,6 out of 10,0.882266,0.909532,0.910397,0.914551,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.047683,Not Available,Not Available,Not Available,Not Available
140064,ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,IL,61401,Knox,0.853715,0.875869,0.838663,0.872550,8 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.878262,0.898355,7 out of 10,7 out of 9,7 out of 10,0.882266,0.909532,0.850567,0.845706,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.029757,0.025337,7 out of 10,6 out of 9,7 out of 10
140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,LA GRANGE,IL,60525,Cook,0.853715,0.875869,0.863436,0.885251,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.890654,0.903556,9 out of 10,8 out of 9,9 out of 10,0.882266,0.909532,0.909389,0.910263,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.025664,0.027624,5 out of 10,0 out of 9,5 out of 10
140067,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,PEORIA,IL,61637,Peoria,0.853715,0.875869,0.848942,0.861265,4 out of 10,4 out of 9,4 out of 10,0.881090,0.906068,0.864562,0.875629,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.897450,0.872085,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.030174,0.022888,10 out of 10,9 out of 9,10 out of 10
140068,ROSELAND COMMUNITY HOSPITAL,45 W 111TH STREET,CHICAGO,IL,60628,Cook,0.853715,0.875869,0.839133,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.894096,0.890817,4 out of 10,0 out of 9,4 out of 10,0.882266,0.909532,0.881620,0.910541,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
140077,TOUCHETTE REGIONAL HOSPITAL INC,5900 BOND AVENUE,CENTREVILLE,IL,62207,Saint Clair,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.878507,0.889915,4 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.883959,0.908801,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
140080,PRESENCE SAINT FRANCIS HOSPITAL,355 RIDGE AVE,EVANSTON,IL,60202,Cook,0.853715,0.875869,0.870495,0.873604,9 out of 10,5 out of 9,9 out of 10,0.881090,0.906068,0.892246,0.877972,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.881927,0.901464,7 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.035841,0.029936,3 out of 10,4 out of 9,4 out of 10
140082,LOUIS A WEISS MEMORIAL HOSPITAL,4646 N MARINE DRIVE,CHICAGO,IL,60640,Cook,0.853715,0.875869,0.869798,0.891058,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.909181,0.886743,3 out of 10,0 out of 9,3 out of 10,0.882266,0.909532,0.903588,0.915858,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.058858,0.035876,0 out of 10,6 out of 9,6 out of 10
140084,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085,Lake,0.853715,0.875869,0.844987,0.879526,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.884459,0.906168,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.864774,0.886797,2 out of 10,4 out of 9,4 out of 10,0.032229,0.023178,0.032693,0.017594,10 out of 10,9 out of 9,10 out of 10
140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,CHICAGO,IL,60637,Cook,0.853715,0.875869,0.841205,0.861786,4 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.899775,0.891627,4 out of 10,0 out of 9,4 out of 10,0.882266,0.909532,0.880806,0.913332,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.043587,0.034957,0 out of 10,4 out of 9,4 out of 10
140089,MC DONOUGH DISTRICT HOSPITAL,525 EAST GRANT STREET,MACOMB,IL,61455,McDonough,0.853715,0.875869,0.841643,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.878032,0.888123,3 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.873223,0.901318,7 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.033412,0.032833,0 out of 10,0 out of 9,0 out of 10
140091,THE CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,URBANA,IL,61801,Champaign,0.853715,0.875869,0.850312,0.864326,5 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.874728,0.880794,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.882322,0.921844,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.038219,0.022791,10 out of 10,9 out of 9,10 out of 10
140093,OSF SACRED HEART MEDICAL CENTER,812 N LOGAN AVE,DANVILLE,IL,61832,Vermilion,0.853715,0.875869,0.852270,0.878854,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.857717,0.887970,3 out of 10,6 out of 9,6 out of 10,0.882266,0.909532,0.869366,0.917182,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.029606,0.023478,9 out of 10,9 out of 9,9 out of 10
140095,SAINT ANTHONY HOSPITAL,2875 WEST 19TH STREET,CHICAGO,IL,60623,Cook,0.853715,0.875869,0.848785,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.877387,0.890673,4 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.899512,0.911591,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
140100,MIDWESTERN REGION MED CENTER,2520 ELISHA AVENUE,ZION,IL,60099,Lake,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,Not Available,Not Available,Not Available,Not Available,Not Available,0.882266,0.909532,Not Available,Not Available,Not Available,Not Available,Not Available,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,MORRIS,IL,60450,Grundy,0.853715,0.875869,0.841833,0.863590,5 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.875216,0.876595,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.872234,0.880968,0 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,0.026485,0.017138,10 out of 10,9 out of 9,10 out of 10
140103,ST BERNARD HOSPITAL,326 W 64TH ST,CHICAGO,IL,60621,Cook,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.869649,0.911461,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.862033,0.916336,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,1100 EAST NORRIS DRIVE,OTTAWA,IL,61350,La Salle,0.853715,0.875869,0.823276,0.872416,8 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.870579,0.871345,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.874695,0.882285,1 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,0.035053,Not Available,Not Available,Not Available,Not Available
140113,OSF HEART OF MARY MEDICAL CENTER,1400 WEST PARK AVENUE,URBANA,IL,61801,Champaign,0.853715,0.875869,0.859081,0.873690,9 out of 10,8 out of 9,9 out of 10,0.881090,0.906068,0.839648,0.863609,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.854314,0.902048,7 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.041723,0.029735,3 out of 10,6 out of 9,6 out of 10
140114,SWEDISH COVENANT HOSPITAL,5145 N CALIFORNIA AVE,CHICAGO,IL,60625,Cook,0.853715,0.875869,0.869886,0.888335,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.898800,0.903064,8 out of 10,5 out of 9,8 out of 10,0.882266,0.909532,0.910697,0.919021,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.038128,0.027201,5 out of 10,7 out of 9,7 out of 10
140115,THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD,CHICAGO,IL,60613,Cook,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.901990,0.894190,5 out of 10,0 out of 9,5 out of 10,0.882266,0.909532,0.908826,0.902316,7 out of 10,0 out of 9,7 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
140116,NORTHWESTERN MEDICINE MCHENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,McHenry,0.853715,0.875869,0.871886,0.881456,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.888153,0.906927,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.877242,0.914434,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.041509,0.021380,10 out of 10,9 out of 9,10 out of 10
140117,PRESENCE RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVENUE,CHICAGO,IL,60631,Cook,0.853715,0.875869,0.860721,0.899381,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.882594,0.891351,4 out of 10,3 out of 9,4 out of 10,0.882266,0.909532,0.907186,0.911258,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.024492,0.030720,2 out of 10,0 out of 9,2 out of 10
140118,METROSOUTH MEDICAL CENTER,12935 S GREGORY,BLUE ISLAND,IL,60406,Cook,0.853715,0.875869,0.851699,0.874872,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.911049,0.898923,7 out of 10,0 out of 9,7 out of 10,0.882266,0.909532,0.889347,0.909820,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.039482,0.026773,6 out of 10,7 out of 9,7 out of 10
140119,RUSH UNIVERSITY MEDICAL CENTER,1653 WEST CONGRESS PARKWAY,CHICAGO,IL,60612,Cook,0.853715,0.875869,0.861146,0.848738,0 out of 10,0 out of 9,0 out of 10,0.881090,0.906068,0.915358,0.915113,10 out of 10,0 out of 9,10 out of 10,0.882266,0.909532,0.903479,0.912823,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.035924,0.026653,6 out of 10,7 out of 9,7 out of 10
140120,PEKIN MEMORIAL HOSPITAL,600 SOUTH 13TH STREET,PEKIN,IL,61554,Tazewell,0.853715,0.875869,0.851182,0.876123,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.867640,0.881054,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.868928,0.922381,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.025751,0.020733,10 out of 10,9 out of 9,10 out of 10
140122,ADVENTIST HINSDALE HOSPITAL,120 NORTH OAK ST,HINSDALE,IL,60521,DuPage,0.853715,0.875869,0.869057,0.875073,9 out of 10,8 out of 9,9 out of 10,0.881090,0.906068,0.903385,0.896048,6 out of 10,0 out of 9,6 out of 10,0.882266,0.909532,0.903995,0.907361,9 out of 10,6 out of 9,9 out of 10,0.032229,0.023178,0.027529,0.021578,10 out of 10,9 out of 9,10 out of 10
140124,JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,Cook,0.853715,0.875869,0.855619,0.886017,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.894505,0.893822,5 out of 10,0 out of 9,5 out of 10,0.882266,0.909532,0.892604,0.908089,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
140125,GATEWAY REGIONAL MEDICAL CENTER,2100 MADISON AVENUE,GRANITE CITY,IL,62040,Madison,0.853715,0.875869,0.850239,0.862603,4 out of 10,4 out of 9,4 out of 10,0.881090,0.906068,0.891837,0.866256,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.888781,0.875707,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.027441,0.026494,6 out of 10,2 out of 9,6 out of 10
140127,ADVOCATE BROMENN MEDICAL CENTER,1304 FRANKLIN AVENUE,NORMAL,IL,61761,McLean,0.853715,0.875869,0.871765,0.865937,5 out of 10,0 out of 9,5 out of 10,0.881090,0.906068,0.854354,0.873137,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.868278,0.895039,5 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.029047,0.027161,6 out of 10,3 out of 9,6 out of 10
140130,NORTHWESTERN LAKE FOREST HOSPITAL,1000 N WESTMORELAND ROAD,LAKE FOREST,IL,60045,Lake,0.853715,0.875869,0.858695,0.880189,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.884062,0.911019,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.888292,0.925586,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.029573,0.027948,5 out of 10,2 out of 9,5 out of 10
140133,HOLY CROSS HOSPITAL,2701 W 68TH STREET,CHICAGO,IL,60629,Cook,0.853715,0.875869,0.831516,0.885657,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.888321,0.904199,9 out of 10,8 out of 9,9 out of 10,0.882266,0.909532,0.903151,0.903194,7 out of 10,0 out of 9,7 out of 10,0.032229,0.023178,0.042691,0.025401,7 out of 10,8 out of 9,8 out of 10
140135,DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,DECATUR,IL,62526,Macon,0.853715,0.875869,0.833821,0.858804,3 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.867563,0.887760,3 out of 10,5 out of 9,5 out of 10,0.882266,0.909532,0.862493,0.894569,5 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.021079,0.013203,10 out of 10,9 out of 9,10 out of 10
140143,ST MARGARETS HOSPITAL,600 E 1ST ST,SPRING VALLEY,IL,61362,Bureau,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.874292,0.870866,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.880515,0.905679,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.044774,0.047682,0 out of 10,0 out of 9,0 out of 10
140145,ST JOSEPHS HOSPITAL,9515 HOLY CROSS LN,BREESE,IL,62230,Clinton,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.886034,0.886533,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.884656,0.902460,7 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
140147,RICHLAND MEMORIAL HOSPITAL,800 EAST LOCUST,OLNEY,IL,62450,Richland,0.853715,0.875869,0.843784,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.884091,0.857849,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.888139,0.901508,7 out of 10,6 out of 9,7 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
140148,MEMORIAL MEDICAL CENTER,701 N FIRST ST,SPRINGFIELD,IL,62702,Sangamon,0.853715,0.875869,0.862965,0.869764,7 out of 10,5 out of 9,7 out of 10,0.881090,0.906068,0.875487,0.852734,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.880164,0.879260,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.027300,0.021772,10 out of 10,9 out of 9,10 out of 10
140150,UNIVERSITY OF ILLINOIS HOSPITAL,1740 WEST TAYLOR ST SUITE 1400,CHICAGO,IL,60612,Cook,0.853715,0.875869,0.856044,0.882380,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.894338,0.897307,6 out of 10,2 out of 9,6 out of 10,0.882266,0.909532,0.882952,0.907006,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.039883,0.028188,5 out of 10,7 out of 9,7 out of 10
140155,PRESENCE ST MARYS HOSPITAL,500 W COURT ST,KANKAKEE,IL,60901,Kankakee,0.853715,0.875869,0.855449,0.879505,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.882559,0.883458,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.906860,0.898152,6 out of 10,0 out of 9,6 out of 10,0.032229,0.023178,0.043021,0.019682,10 out of 10,9 out of 9,10 out of 10
140158,MERCY HOSPITAL AND MEDICAL CENTER,2525 S MICHIGAN AVE,CHICAGO,IL,60616,Cook,0.853715,0.875869,0.863898,0.877955,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.918441,0.905444,9 out of 10,0 out of 9,9 out of 10,0.882266,0.909532,0.894171,0.905571,8 out of 10,7 out of 9,8 out of 10,0.032229,0.023178,0.035395,0.032844,0 out of 10,2 out of 9,2 out of 10
140160,FHN MEMORIAL HOSPITAL,1045 WEST STEPHENSON STREET,FREEPORT,IL,61032,Stephenson,0.853715,0.875869,0.841622,0.873572,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.855807,0.872400,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.879719,0.898722,6 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.024171,0.026922,6 out of 10,0 out of 9,6 out of 10
140161,SAINT JAMES HOSPITAL,2500 WEST REYNOLDS STREET,PONTIAC,IL,61764,Livingston,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.888249,0.843182,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.872025,0.880993,0 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,0.032905,0.020543,10 out of 10,9 out of 9,10 out of 10
140162,ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,BLOOMINGTON,IL,61701,McLean,0.853715,0.875869,0.844879,0.887716,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.847314,0.859936,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.864942,0.904468,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.026077,0.025871,7 out of 10,0 out of 9,7 out of 10
140164,MEMORIAL HOSPITAL OF CARBONDALE,405 W JACKSON,CARBONDALE,IL,62901,Jackson,0.853715,0.875869,0.857466,0.879415,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.879694,0.863755,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.874929,0.902460,7 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.033399,0.024744,8 out of 10,8 out of 9,8 out of 10
140166,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,DECATUR,IL,62521,Macon,0.853715,0.875869,0.836661,0.890003,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.884931,0.860541,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.884665,0.895521,5 out of 10,4 out of 9,5 out of 10,0.032229,0.023178,0.041071,0.027511,5 out of 10,7 out of 9,7 out of 10
140172,FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS,20201 S CRAWFORD AVENUE,OLYMPIA FIELDS,IL,60461,Cook,0.853715,0.875869,0.856919,0.865278,5 out of 10,4 out of 9,5 out of 10,0.881090,0.906068,0.910485,0.900446,7 out of 10,0 out of 9,7 out of 10,0.882266,0.909532,0.883819,0.880227,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.039908,0.033856,0 out of 10,3 out of 9,3 out of 10
140174,PRESENCE MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,AURORA,IL,60506,Kane,0.853715,0.875869,0.841978,0.871797,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.879440,0.875100,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.884356,0.882851,1 out of 10,0 out of 9,1 out of 10,0.032229,0.023178,0.034048,0.026726,6 out of 10,6 out of 9,6 out of 10
140177,JACKSON PARK HOSPITAL,7531 S STONY ISLAND AVE,CHICAGO,IL,60649,Cook,0.853715,0.875869,0.865259,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.895942,0.875014,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.879190,0.905121,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
140179,LITTLE COMPANY OF MARY HOSPITAL,2800 W 95TH ST,EVERGREEN PARK,IL,60805,Cook,0.853715,0.875869,0.864909,0.873583,9 out of 10,7 out of 9,9 out of 10,0.881090,0.906068,0.884879,0.904077,9 out of 10,9 out of 9,9 out of 10,0.882266,0.909532,0.886773,0.914249,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.049978,0.027904,5 out of 10,8 out of 9,8 out of 10
140180,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER,2233 W DIVISION ST,CHICAGO,IL,60622,Cook,0.853715,0.875869,0.850531,0.873105,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.917121,0.907670,10 out of 10,0 out of 9,10 out of 10,0.882266,0.909532,0.891318,0.926753,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.035254,0.031804,1 out of 10,2 out of 9,2 out of 10
140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,Cook,0.853715,0.875869,0.828672,0.875310,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.902297,0.902187,8 out of 10,0 out of 9,8 out of 10,0.882266,0.909532,0.862272,0.889576,3 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.039959,0.027132,6 out of 10,7 out of 9,7 out of 10
140184,HEARTLAND REGIONAL MEDICAL CENTER,3333 W DEYOUNG,MARION,IL,62959,Williamson,0.853715,0.875869,0.850582,0.863795,5 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.867838,0.876722,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.880169,0.906514,9 out of 10,8 out of 9,9 out of 10,0.032229,0.023178,0.034547,0.024705,8 out of 10,8 out of 9,8 out of 10
140185,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,BELLEVILLE,IL,62226,Saint Clair,0.853715,0.875869,0.864287,0.872825,8 out of 10,7 out of 9,8 out of 10,0.881090,0.906068,0.894576,0.902041,8 out of 10,6 out of 9,8 out of 10,0.882266,0.909532,0.874578,0.903798,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.035151,0.025685,7 out of 10,7 out of 9,7 out of 10
