year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17005,Bond County,ILLINOIS,Urban,All,"undefined",12404
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17007,Boone County,ILLINOIS,Urban,All,"undefined",14068
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17011,Bureau County,ILLINOIS,Rural,All,"undefined",14258
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17013,Calhoun County,ILLINOIS,Urban,All,"undefined",31312
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17015,Carroll County,ILLINOIS,Rural,All,"undefined",19284
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17017,Cass County,ILLINOIS,Rural,All,"undefined",20753
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17019,Champaign County,ILLINOIS,Urban,All,"undefined",11456
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17021,Christian County,ILLINOIS,Rural,All,"undefined",16220
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17023,Clark County,ILLINOIS,Rural,All,"undefined",11342
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17025,Clay County,ILLINOIS,Rural,All,"undefined",13531
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17027,Clinton County,ILLINOIS,Urban,All,"undefined",16523
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17029,Coles County,ILLINOIS,Rural,All,"undefined",16790
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17031,Cook County,ILLINOIS,Urban,All,"undefined",14748
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17033,Crawford County,ILLINOIS,Rural,All,"undefined",9685
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17035,Cumberland County,ILLINOIS,Rural,All,"undefined",11613
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17037,DeKalb County,ILLINOIS,Urban,All,"undefined",15497
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17039,De Witt County,ILLINOIS,Rural,All,"undefined",10580
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17041,Douglas County,ILLINOIS,Rural,All,"undefined",11297
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17043,DuPage County,ILLINOIS,Urban,All,"undefined",17187
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17045,Edgar County,ILLINOIS,Rural,All,"undefined",14997
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17047,Edwards County,ILLINOIS,Rural,All,"undefined",10677
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17049,Effingham County,ILLINOIS,Rural,All,"undefined",18096
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17051,Fayette County,ILLINOIS,Rural,All,"undefined",16773
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17053,Ford County,ILLINOIS,Urban,All,"undefined",6129
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17055,Franklin County,ILLINOIS,Rural,All,"undefined",13373
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17057,Fulton County,ILLINOIS,Rural,All,"undefined",13349
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17059,Gallatin County,ILLINOIS,Rural,All,"undefined",10049
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17061,Greene County,ILLINOIS,Rural,All,"undefined",14947
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17063,Grundy County,ILLINOIS,Urban,All,"undefined",13819
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17065,Hamilton County,ILLINOIS,Rural,All,"undefined",18638
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17067,Hancock County,ILLINOIS,Rural,All,"undefined",18676
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17069,Hardin County,ILLINOIS,Rural,All,"undefined",7547
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17071,Henderson County,ILLINOIS,Rural,All,"undefined",18338
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17073,Henry County,ILLINOIS,Urban,All,"undefined",12318
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17075,Iroquois County,ILLINOIS,Rural,All,"undefined",15407
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17077,Jackson County,ILLINOIS,Rural,All,"undefined",13914
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17079,Jasper County,ILLINOIS,Rural,All,"undefined",9692
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17081,Jefferson County,ILLINOIS,Rural,All,"undefined",15772
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17083,Jersey County,ILLINOIS,Urban,All,"undefined",17733
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17085,Jo Daviess County,ILLINOIS,Rural,All,"undefined",11032
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17087,Johnson County,ILLINOIS,Rural,All,"undefined",11221
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17089,Kane County,ILLINOIS,Urban,All,"undefined",16567
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17091,Kankakee County,ILLINOIS,Urban,All,"undefined",17659
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17093,Kendall County,ILLINOIS,Urban,All,"undefined",24664
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17095,Knox County,ILLINOIS,Rural,All,"undefined",17068
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17097,Lake County,ILLINOIS,Urban,All,"undefined",13759
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17099,LaSalle County,ILLINOIS,Rural,All,"undefined",13363
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17101,Lawrence County,ILLINOIS,Rural,All,"undefined",19017
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17103,Lee County,ILLINOIS,Rural,All,"undefined",13720
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17105,Livingston County,ILLINOIS,Rural,All,"undefined",13688
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17107,Logan County,ILLINOIS,Rural,All,"undefined",11203
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17109,McDonough County,ILLINOIS,Rural,All,"undefined",15699
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17111,McHenry County,ILLINOIS,Urban,All,"undefined",15875
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17113,McLean County,ILLINOIS,Urban,All,"undefined",12275
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17115,Macon County,ILLINOIS,Urban,All,"undefined",12656
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17117,Macoupin County,ILLINOIS,Urban,All,"undefined",10254
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17119,Madison County,ILLINOIS,Urban,All,"undefined",11411
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17121,Marion County,ILLINOIS,Rural,All,"undefined",15577
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17123,Marshall County,ILLINOIS,Urban,All,"undefined",11789
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17125,Mason County,ILLINOIS,Rural,All,"undefined",10043
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17127,Massac County,ILLINOIS,Rural,All,"undefined",21828
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17129,Menard County,ILLINOIS,Urban,All,"undefined",12019
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17131,Mercer County,ILLINOIS,Urban,All,"undefined",9281
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17133,Monroe County,ILLINOIS,Urban,All,"undefined",11727
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17135,Montgomery County,ILLINOIS,Rural,All,"undefined",12133
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17137,Morgan County,ILLINOIS,Rural,All,"undefined",14388
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17139,Moultrie County,ILLINOIS,Rural,All,"undefined",8015
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17141,Ogle County,ILLINOIS,Rural,All,"undefined",13203
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17143,Peoria County,ILLINOIS,Urban,All,"undefined",16366
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,17145,Perry County,ILLINOIS,Rural,All,"undefined",14347
